chr10:114757349-114759349	1	chr10:114792602-114841400
chr6:151934148-151936149	1	chr6:151957815-151959815
chr6:151934148-151936149	1	chr6:151961602-151962000
chr6:151934148-151936149	1	chr6:152022202-152025200
chr6:151934148-151936149	1	chr6:152232402-152232800
chr6:151934148-151936149	1	chr6:152359637-152361637
chr6:151934148-151936149	1	chr6:152431802-152435400
chr6:151936602-151938200	1	chr6:151948602-151950000
chr6:151936602-151938200	1	chr6:151953002-151954000
chr6:151936602-151938200	1	chr6:151954202-151955600
chr6:151936602-151938200	1	chr6:151956875-151958876
chr6:151936602-151938200	1	chr6:151957185-151959186
chr6:151936602-151938200	1	chr6:151957815-151959815
chr6:151936602-151938200	1	chr6:151961602-151962000
chr6:151936602-151938200	1	chr6:152022202-152025200
chr6:151936602-151938200	1	chr6:152232402-152232800
chr6:151936602-151938200	1	chr6:152359637-152361637
chr6:151936602-151938200	1	chr6:152431802-152435400
chr6:151948602-151950000	1	chr6:151953002-151954000
chr6:151948602-151950000	1	chr6:151954202-151955600
chr6:151948602-151950000	1	chr6:151956875-151958876
chr6:151948602-151950000	1	chr6:151957185-151959186
chr6:151948602-151950000	1	chr6:151957815-151959815
chr6:151948602-151950000	1	chr6:151961602-151962000
chr6:151948602-151950000	1	chr6:152022202-152025200
chr6:151948602-151950000	1	chr6:152232402-152232800
chr6:151948602-151950000	1	chr6:152359637-152361637
chr6:151948602-151950000	1	chr6:152431802-152435400
chr6:151953002-151954000	1	chr6:151954202-151955600
chr6:151953002-151954000	1	chr6:151956875-151958876
chr6:151953002-151954000	1	chr6:151957185-151959186
chr6:151953002-151954000	1	chr6:151957815-151959815
chr6:151953002-151954000	1	chr6:151961602-151962000
chr6:151953002-151954000	1	chr6:152022202-152025200
chr6:151953002-151954000	1	chr6:152232402-152232800
chr6:151953002-151954000	1	chr6:152359637-152361637
chr6:151953002-151954000	1	chr6:152431802-152435400
chr6:151954202-151955600	1	chr6:151956875-151958876
chr6:151954202-151955600	1	chr6:151957185-151959186
chr6:151954202-151955600	1	chr6:151957815-151959815
chr6:151954202-151955600	1	chr6:151961602-151962000
chr6:151954202-151955600	1	chr6:152022202-152025200
chr6:151954202-151955600	1	chr6:152232402-152232800
chr6:151954202-151955600	1	chr6:152359637-152361637
chr6:151954202-151955600	1	chr6:152431802-152435400
chr6:151956875-151958876	1	chr6:151957185-151959186
chr6:151956875-151958876	1	chr6:151957815-151959815
chr6:151956875-151958876	1	chr6:151961602-151962000
chr6:151956875-151958876	1	chr6:152022202-152025200
chr6:151956875-151958876	1	chr6:152232402-152232800
chr6:151956875-151958876	1	chr6:152359637-152361637
chr6:151956875-151958876	1	chr6:152431802-152435400
chr6:151957185-151959186	1	chr6:151957815-151959815
chr6:151957185-151959186	1	chr6:151961602-151962000
chr6:151957185-151959186	1	chr6:152022202-152025200
chr6:151957185-151959186	1	chr6:152232402-152232800
chr6:151957185-151959186	1	chr6:152359637-152361637
chr6:151957185-151959186	1	chr6:152431802-152435400
chr6:151957815-151959815	1	chr6:151961602-151962000
chr6:151957815-151959815	1	chr6:152022202-152025200
chr6:151957815-151959815	1	chr6:152232402-152232800
chr6:151957815-151959815	1	chr6:152359637-152361637
chr6:151957815-151959815	1	chr6:152431802-152435400
chr6:151961602-151962000	1	chr6:152022202-152025200
chr6:151961602-151962000	1	chr6:152232402-152232800
chr6:151961602-151962000	1	chr6:152359637-152361637
chr6:151961602-151962000	1	chr6:152431802-152435400
chr6:152022202-152025200	1	chr6:152232402-152232800
chr6:152022202-152025200	1	chr6:152359637-152361637
chr6:152022202-152025200	1	chr6:152431802-152435400
chr6:152232402-152232800	1	chr6:152359637-152361637
chr6:152232402-152232800	1	chr6:152431802-152435400
chr6:152359637-152361637	1	chr6:152431802-152435400
chr6:156983421-156985422	1	chr6:157035202-157045000
chr6:156983421-156985422	1	chr6:157103602-157113000
chr6:156983421-156985422	1	chr6:157141402-157155600
chr6:156983421-156985422	1	chr6:157388974-157390975
chr6:157035202-157045000	1	chr6:157103602-157113000
chr6:157035202-157045000	1	chr6:157141402-157155600
chr6:157035202-157045000	1	chr6:157388974-157390975
chr6:157103602-157113000	1	chr6:157141402-157155600
chr6:157103602-157113000	1	chr6:157388974-157390975
chr6:157141402-157155600	1	chr6:157388974-157390975
chr6:159500834-159556753	1	chr6:159518202-159522400
chr6:159500834-159556753	1	chr6:159523668-159523966
chr6:159500834-159556753	1	chr6:159524402-159532000
chr6:159500834-159556753	1	chr6:159534002-159544800
chr6:159500834-159556753	1	chr6:159546202-159549800
chr6:159500834-159556753	1	chr6:159551602-159553000
chr6:159500834-159556753	1	chr6:159556002-159556400
chr6:159518202-159522400	1	chr6:159523668-159523966
chr6:159518202-159522400	1	chr6:159524402-159532000
chr6:159518202-159522400	1	chr6:159534002-159544800
chr6:159518202-159522400	1	chr6:159546202-159549800
chr6:159518202-159522400	1	chr6:159551602-159553000
chr6:159518202-159522400	1	chr6:159556002-159556400
chr6:159523668-159523966	1	chr6:159524402-159532000
chr6:159523668-159523966	1	chr6:159534002-159544800
chr6:159523668-159523966	1	chr6:159546202-159549800
chr6:159523668-159523966	1	chr6:159551602-159553000
chr6:159523668-159523966	1	chr6:159556002-159556400
chr6:159524402-159532000	1	chr6:159534002-159544800
chr6:159524402-159532000	1	chr6:159546202-159549800
chr6:159524402-159532000	1	chr6:159551602-159553000
chr6:159524402-159532000	1	chr6:159556002-159556400
chr6:159534002-159544800	1	chr6:159546202-159549800
chr6:159534002-159544800	1	chr6:159551602-159553000
chr6:159534002-159544800	1	chr6:159556002-159556400
chr6:159546202-159549800	1	chr6:159551602-159553000
chr6:159546202-159549800	1	chr6:159556002-159556400
chr6:159551602-159553000	1	chr6:159556002-159556400
chr6:163211465-163213465	1	chr6:163211578-163213578
chr6:28233802-28234600	1	chr6:28234176-28236176
chr6:74596274-74597932	1	chr9:22123402-22125200
chr6:86205202-86205800	1	chr6:86222316-86224316
chr6:86205202-86205800	1	chr6:86223053-86225053
chr6:86205202-86205800	1	chr6:86245709-86247709
chr6:86205202-86205800	1	chr6:86246799-86248799
chr6:86205202-86205800	1	chr6:86257614-86259614
chr6:86222316-86224316	1	chr6:86223053-86225053
chr6:86222316-86224316	1	chr6:86245709-86247709
chr6:86222316-86224316	1	chr6:86246799-86248799
chr6:86222316-86224316	1	chr6:86257614-86259614
chr6:86223053-86225053	1	chr6:86245709-86247709
chr6:86223053-86225053	1	chr6:86246799-86248799
chr6:86223053-86225053	1	chr6:86257614-86259614
chr6:86245709-86247709	1	chr6:86246799-86248799
chr6:86245709-86247709	1	chr6:86257614-86259614
chr6:86246799-86248799	1	chr6:86257614-86259614
chr7:101129817-101130058	1	chr7:156583402-156584600
chr7:101129817-101130058	1	chr7:156583562-156584711
chr7:101358313-101363414	1	chr7:101360494-101364353
chr7:101358313-101363414	1	chr7:101582792-101593292
chr7:101358313-101363414	1	chr7:101929905-101930115
chr7:101360494-101364353	1	chr7:101582792-101593292
chr7:101360494-101364353	1	chr7:101929905-101930115
chr7:101582792-101593292	1	chr7:101929905-101930115
chr7:115953802-115959400	1	chr7:115990202-115999400
chr7:115953802-115959400	1	chr7:116311444-116313445
chr7:115953802-115959400	1	chr7:116311573-116313574
chr7:115953802-115959400	1	chr7:116313202-116315800
chr7:115953802-115959400	1	chr7:116905202-116912200
chr7:115990202-115999400	1	chr7:116311444-116313445
chr7:115990202-115999400	1	chr7:116311573-116313574
chr7:115990202-115999400	1	chr7:116313202-116315800
chr7:115990202-115999400	1	chr7:116905202-116912200
chr7:116311444-116313445	1	chr7:116311573-116313574
chr7:116311444-116313445	1	chr7:116313202-116315800
chr7:116311444-116313445	1	chr7:116905202-116912200
chr7:116311573-116313574	1	chr7:116313202-116315800
chr7:116311573-116313574	1	chr7:116905202-116912200
chr7:116313202-116315800	1	chr7:116905202-116912200
chr7:139691202-139698800	1	chr7:140845002-140846200
chr7:156583402-156584600	1	chr7:156583562-156584711
chr7:55088002-55103400	1	chr7:55322402-55323200
chr8:117777802-117778800	1	chr8:118741002-118750800
chr8:127923659-127925659	1	chr8:128010402-128012400
chr8:127923659-127925659	1	chr8:128092002-128094200
chr8:127923659-127925659	1	chr8:128094202-128096000
chr8:127923659-127925659	1	chr8:128105880-128107880
chr8:127923659-127925659	1	chr8:128123126-128125126
chr8:127923659-127925659	1	chr8:128123916-128125916
chr8:127923659-127925659	1	chr8:128191002-128193600
chr8:127923659-127925659	1	chr8:128334673-128336673
chr8:127923659-127925659	1	chr8:128398602-128417000
chr8:127923659-127925659	1	chr8:128484202-128486200
chr8:127923659-127925659	1	chr8:128530689-128532689
chr8:127923659-127925659	1	chr8:128530873-128532873
chr8:127923659-127925659	1	chr8:128531137-128533137
chr8:127923659-127925659	1	chr8:128538360-128540360
chr8:127923659-127925659	1	chr8:128653265-128655265
chr8:127923659-127925659	1	chr8:128750402-128756400
chr8:127923659-127925659	1	chr8:128857956-128964803
chr8:127923659-127925659	1	chr8:129067402-129081000
chr8:127923659-127925659	1	chr8:129168000-129190017
chr8:127923659-127925659	1	chr8:129175602-129199400
chr8:127923659-127925659	1	chr8:129543949-129554294
chr8:127923659-127925659	1	chr8:130180065-130180972
chr8:127923659-127925659	1	chr8:130639002-130649000
chr8:128010402-128012400	1	chr8:128092002-128094200
chr8:128010402-128012400	1	chr8:128094202-128096000
chr8:128010402-128012400	1	chr8:128105880-128107880
chr8:128010402-128012400	1	chr8:128123126-128125126
chr8:128010402-128012400	1	chr8:128123916-128125916
chr8:128010402-128012400	1	chr8:128191002-128193600
chr8:128010402-128012400	1	chr8:128334673-128336673
chr8:128010402-128012400	1	chr8:128398602-128417000
chr8:128010402-128012400	1	chr8:128484202-128486200
chr8:128010402-128012400	1	chr8:128530689-128532689
chr8:128010402-128012400	1	chr8:128530873-128532873
chr8:128010402-128012400	1	chr8:128531137-128533137
chr8:128010402-128012400	1	chr8:128538360-128540360
chr8:128010402-128012400	1	chr8:128653265-128655265
chr8:128010402-128012400	1	chr8:128750402-128756400
chr8:128010402-128012400	1	chr8:128857956-128964803
chr8:128010402-128012400	1	chr8:129067402-129081000
chr8:128010402-128012400	1	chr8:129168000-129190017
chr8:128010402-128012400	1	chr8:129175602-129199400
chr8:128010402-128012400	1	chr8:129543949-129554294
chr8:128010402-128012400	1	chr8:130180065-130180972
chr8:128010402-128012400	1	chr8:130639002-130649000
chr8:128092002-128094200	1	chr8:128094202-128096000
chr8:128092002-128094200	1	chr8:128105880-128107880
chr8:128092002-128094200	1	chr8:128123126-128125126
chr8:128092002-128094200	1	chr8:128123916-128125916
chr8:128092002-128094200	1	chr8:128191002-128193600
chr8:128092002-128094200	1	chr8:128334673-128336673
chr8:128092002-128094200	1	chr8:128398602-128417000
chr8:128092002-128094200	1	chr8:128484202-128486200
chr8:128092002-128094200	1	chr8:128530689-128532689
chr8:128092002-128094200	1	chr8:128530873-128532873
chr8:128092002-128094200	1	chr8:128531137-128533137
chr8:128092002-128094200	1	chr8:128538360-128540360
chr8:128092002-128094200	1	chr8:128653265-128655265
chr8:128092002-128094200	1	chr8:128750402-128756400
chr8:128092002-128094200	1	chr8:128857956-128964803
chr8:128092002-128094200	1	chr8:129067402-129081000
chr8:128092002-128094200	1	chr8:129168000-129190017
chr8:128092002-128094200	1	chr8:129175602-129199400
chr8:128092002-128094200	1	chr8:129543949-129554294
chr8:128092002-128094200	1	chr8:130180065-130180972
chr8:128092002-128094200	1	chr8:130639002-130649000
chr8:128094202-128096000	1	chr8:128105880-128107880
chr8:128094202-128096000	1	chr8:128123126-128125126
chr8:128094202-128096000	1	chr8:128123916-128125916
chr8:128094202-128096000	1	chr8:128191002-128193600
chr8:128094202-128096000	1	chr8:128334673-128336673
chr8:128094202-128096000	1	chr8:128398602-128417000
chr8:128094202-128096000	1	chr8:128484202-128486200
chr8:128094202-128096000	1	chr8:128530689-128532689
chr8:128094202-128096000	1	chr8:128530873-128532873
chr8:128094202-128096000	1	chr8:128531137-128533137
chr8:128094202-128096000	1	chr8:128538360-128540360
chr8:128094202-128096000	1	chr8:128653265-128655265
chr8:128094202-128096000	1	chr8:128750402-128756400
chr8:128094202-128096000	1	chr8:128857956-128964803
chr8:128094202-128096000	1	chr8:129067402-129081000
chr8:128094202-128096000	1	chr8:129168000-129190017
chr8:128094202-128096000	1	chr8:129175602-129199400
chr8:128094202-128096000	1	chr8:129543949-129554294
chr8:128094202-128096000	1	chr8:130180065-130180972
chr8:128094202-128096000	1	chr8:130639002-130649000
chr8:128105880-128107880	1	chr8:128123126-128125126
chr8:128105880-128107880	1	chr8:128123916-128125916
chr8:128105880-128107880	1	chr8:128191002-128193600
chr8:128105880-128107880	1	chr8:128334673-128336673
chr8:128105880-128107880	1	chr8:128398602-128417000
chr8:128105880-128107880	1	chr8:128484202-128486200
chr8:128105880-128107880	1	chr8:128530689-128532689
chr8:128105880-128107880	1	chr8:128530873-128532873
chr8:128105880-128107880	1	chr8:128531137-128533137
chr8:128105880-128107880	1	chr8:128538360-128540360
chr8:128105880-128107880	1	chr8:128653265-128655265
chr8:128105880-128107880	1	chr8:128750402-128756400
chr8:128105880-128107880	1	chr8:128857956-128964803
chr8:128105880-128107880	1	chr8:129067402-129081000
chr8:128105880-128107880	1	chr8:129168000-129190017
chr8:128105880-128107880	1	chr8:129175602-129199400
chr8:128105880-128107880	1	chr8:129543949-129554294
chr8:128105880-128107880	1	chr8:130180065-130180972
chr8:128105880-128107880	1	chr8:130639002-130649000
chr8:128123126-128125126	1	chr8:128123916-128125916
chr8:128123126-128125126	1	chr8:128191002-128193600
chr8:128123126-128125126	1	chr8:128334673-128336673
chr8:128123126-128125126	1	chr8:128398602-128417000
chr8:128123126-128125126	1	chr8:128484202-128486200
chr8:128123126-128125126	1	chr8:128530689-128532689
chr8:128123126-128125126	1	chr8:128530873-128532873
chr8:128123126-128125126	1	chr8:128531137-128533137
chr8:128123126-128125126	1	chr8:128538360-128540360
chr8:128123126-128125126	1	chr8:128653265-128655265
chr8:128123126-128125126	1	chr8:128750402-128756400
chr8:128123126-128125126	1	chr8:128857956-128964803
chr8:128123126-128125126	1	chr8:129067402-129081000
chr8:128123126-128125126	1	chr8:129168000-129190017
chr8:128123126-128125126	1	chr8:129175602-129199400
chr8:128123126-128125126	1	chr8:129543949-129554294
chr8:128123126-128125126	1	chr8:130180065-130180972
chr8:128123126-128125126	1	chr8:130639002-130649000
chr8:128123916-128125916	1	chr8:128191002-128193600
chr8:128123916-128125916	1	chr8:128334673-128336673
chr8:128123916-128125916	1	chr8:128398602-128417000
chr8:128123916-128125916	1	chr8:128484202-128486200
chr8:128123916-128125916	1	chr8:128530689-128532689
chr8:128123916-128125916	1	chr8:128530873-128532873
chr8:128123916-128125916	1	chr8:128531137-128533137
chr8:128123916-128125916	1	chr8:128538360-128540360
chr8:128123916-128125916	1	chr8:128653265-128655265
chr8:128123916-128125916	1	chr8:128750402-128756400
chr8:128123916-128125916	1	chr8:128857956-128964803
chr8:128123916-128125916	1	chr8:129067402-129081000
chr8:128123916-128125916	1	chr8:129168000-129190017
chr8:128123916-128125916	1	chr8:129175602-129199400
chr8:128123916-128125916	1	chr8:129543949-129554294
chr8:128123916-128125916	1	chr8:130180065-130180972
chr8:128123916-128125916	1	chr8:130639002-130649000
chr8:128191002-128193600	1	chr8:128334673-128336673
chr8:128191002-128193600	1	chr8:128398602-128417000
chr8:128191002-128193600	1	chr8:128484202-128486200
chr8:128191002-128193600	1	chr8:128530689-128532689
chr8:128191002-128193600	1	chr8:128530873-128532873
chr8:128191002-128193600	1	chr8:128531137-128533137
chr8:128191002-128193600	1	chr8:128538360-128540360
chr8:128191002-128193600	1	chr8:128653265-128655265
chr8:128191002-128193600	1	chr8:128750402-128756400
chr8:128191002-128193600	1	chr8:128857956-128964803
chr8:128191002-128193600	1	chr8:129067402-129081000
chr8:128191002-128193600	1	chr8:129168000-129190017
chr8:128191002-128193600	1	chr8:129175602-129199400
chr8:128191002-128193600	1	chr8:129543949-129554294
chr8:128191002-128193600	1	chr8:130180065-130180972
chr8:128191002-128193600	1	chr8:130639002-130649000
chr8:128322819-128324819	1	chr8:129105383-129107383
chr8:128334673-128336673	1	chr8:128398602-128417000
chr8:128334673-128336673	1	chr8:128484202-128486200
chr8:128334673-128336673	1	chr8:128530689-128532689
chr8:128334673-128336673	1	chr8:128530873-128532873
chr8:128334673-128336673	1	chr8:128531137-128533137
chr8:128334673-128336673	1	chr8:128538360-128540360
chr8:128334673-128336673	1	chr8:128653265-128655265
chr8:128334673-128336673	1	chr8:128750402-128756400
chr8:128334673-128336673	1	chr8:128857956-128964803
chr8:128334673-128336673	1	chr8:129067402-129081000
chr8:128334673-128336673	1	chr8:129168000-129190017
chr8:128334673-128336673	1	chr8:129175602-129199400
chr8:128334673-128336673	1	chr8:129543949-129554294
chr8:128334673-128336673	1	chr8:130180065-130180972
chr8:128334673-128336673	1	chr8:130639002-130649000
chr8:128398602-128417000	1	chr8:128423792-128425792
chr8:128398602-128417000	1	chr8:128484202-128486200
chr8:128398602-128417000	1	chr8:128530689-128532689
chr8:128398602-128417000	1	chr8:128530873-128532873
chr8:128398602-128417000	1	chr8:128531137-128533137
chr8:128398602-128417000	1	chr8:128538360-128540360
chr8:128398602-128417000	1	chr8:128653265-128655265
chr8:128398602-128417000	1	chr8:128750402-128756400
chr8:128398602-128417000	1	chr8:128857956-128964803
chr8:128398602-128417000	1	chr8:129067402-129081000
chr8:128398602-128417000	1	chr8:129168000-129190017
chr8:128398602-128417000	1	chr8:129175602-129199400
chr8:128398602-128417000	1	chr8:129543949-129554294
chr8:128398602-128417000	1	chr8:130180065-130180972
chr8:128398602-128417000	1	chr8:130639002-130649000
chr8:128484202-128486200	1	chr8:128530689-128532689
chr8:128484202-128486200	1	chr8:128530873-128532873
chr8:128484202-128486200	1	chr8:128531137-128533137
chr8:128484202-128486200	1	chr8:128538360-128540360
chr8:128484202-128486200	1	chr8:128653265-128655265
chr8:128484202-128486200	1	chr8:128750402-128756400
chr8:128484202-128486200	1	chr8:128857956-128964803
chr8:128484202-128486200	1	chr8:129067402-129081000
chr8:128484202-128486200	1	chr8:129168000-129190017
chr8:128484202-128486200	1	chr8:129175602-129199400
chr8:128484202-128486200	1	chr8:129543949-129554294
chr8:128484202-128486200	1	chr8:130180065-130180972
chr8:128484202-128486200	1	chr8:130639002-130649000
chr8:128530689-128532689	1	chr8:128530873-128532873
chr8:128530689-128532689	1	chr8:128531137-128533137
chr8:128530689-128532689	1	chr8:128538360-128540360
chr8:128530689-128532689	1	chr8:128653265-128655265
chr8:128530689-128532689	1	chr8:128750402-128756400
chr8:128530689-128532689	1	chr8:128857956-128964803
chr8:128530689-128532689	1	chr8:129067402-129081000
chr8:128530689-128532689	1	chr8:129168000-129190017
chr8:128530689-128532689	1	chr8:129175602-129199400
chr8:128530689-128532689	1	chr8:129543949-129554294
chr8:128530689-128532689	1	chr8:130180065-130180972
chr8:128530689-128532689	1	chr8:130639002-130649000
chr8:128530873-128532873	1	chr8:128531137-128533137
chr8:128530873-128532873	1	chr8:128538360-128540360
chr8:128530873-128532873	1	chr8:128653265-128655265
chr8:128530873-128532873	1	chr8:128750402-128756400
chr8:128530873-128532873	1	chr8:128857956-128964803
chr8:128530873-128532873	1	chr8:129067402-129081000
chr8:128530873-128532873	1	chr8:129168000-129190017
chr8:128530873-128532873	1	chr8:129175602-129199400
chr8:128530873-128532873	1	chr8:129543949-129554294
chr8:128530873-128532873	1	chr8:130180065-130180972
chr8:128530873-128532873	1	chr8:130639002-130649000
chr8:128531137-128533137	1	chr8:128538360-128540360
chr8:128531137-128533137	1	chr8:128653265-128655265
chr8:128531137-128533137	1	chr8:128750402-128756400
chr8:128531137-128533137	1	chr8:128857956-128964803
chr8:128531137-128533137	1	chr8:129067402-129081000
chr8:128531137-128533137	1	chr8:129168000-129190017
chr8:128531137-128533137	1	chr8:129175602-129199400
chr8:128531137-128533137	1	chr8:129543949-129554294
chr8:128531137-128533137	1	chr8:130180065-130180972
chr8:128531137-128533137	1	chr8:130639002-130649000
chr8:128538360-128540360	1	chr8:128653265-128655265
chr8:128538360-128540360	1	chr8:128750402-128756400
chr8:128538360-128540360	1	chr8:128857956-128964803
chr8:128538360-128540360	1	chr8:129067402-129081000
chr8:128538360-128540360	1	chr8:129168000-129190017
chr8:128538360-128540360	1	chr8:129175602-129199400
chr8:128538360-128540360	1	chr8:129543949-129554294
chr8:128538360-128540360	1	chr8:130180065-130180972
chr8:128538360-128540360	1	chr8:130639002-130649000
chr8:128653265-128655265	1	chr8:128750402-128756400
chr8:128653265-128655265	1	chr8:128857956-128964803
chr8:128653265-128655265	1	chr8:129067402-129081000
chr8:128653265-128655265	1	chr8:129168000-129190017
chr8:128653265-128655265	1	chr8:129175602-129199400
chr8:128653265-128655265	1	chr8:129543949-129554294
chr8:128653265-128655265	1	chr8:130180065-130180972
chr8:128653265-128655265	1	chr8:130639002-130649000
chr8:128750402-128756400	1	chr8:128857956-128964803
chr8:128750402-128756400	1	chr8:129067402-129081000
chr8:128750402-128756400	1	chr8:129168000-129190017
chr8:128750402-128756400	1	chr8:129175602-129199400
chr8:128750402-128756400	1	chr8:129543949-129554294
chr8:128750402-128756400	1	chr8:130180065-130180972
chr8:128750402-128756400	1	chr8:130639002-130649000
chr8:128857956-128964803	1	chr8:129067402-129081000
chr8:128857956-128964803	1	chr8:129168000-129190017
chr8:128857956-128964803	1	chr8:129175602-129199400
chr8:128857956-128964803	1	chr8:129543949-129554294
chr8:128857956-128964803	1	chr8:130180065-130180972
chr8:128857956-128964803	1	chr8:130639002-130649000
chr8:129067402-129081000	1	chr8:129168000-129190017
chr8:129067402-129081000	1	chr8:129175602-129199400
chr8:129067402-129081000	1	chr8:129543949-129554294
chr8:129067402-129081000	1	chr8:130180065-130180972
chr8:129067402-129081000	1	chr8:130639002-130649000
chr8:129168000-129190017	1	chr8:129175602-129199400
chr8:129168000-129190017	1	chr8:129543949-129554294
chr8:129168000-129190017	1	chr8:130180065-130180972
chr8:129168000-129190017	1	chr8:130639002-130649000
chr8:129175602-129199400	1	chr8:129543949-129554294
chr8:129175602-129199400	1	chr8:130180065-130180972
chr8:129175602-129199400	1	chr8:130639002-130649000
chr8:129543949-129554294	1	chr8:130180065-130180972
chr8:129543949-129554294	1	chr8:130639002-130649000
chr8:130180065-130180972	1	chr8:130639002-130649000
chr9:100548402-100549800	1	chr9:100551602-100552200
chr9:100548402-100549800	1	chr9:100554802-100556800
chr9:100548402-100549800	1	chr9:100556802-100557800
chr9:100551602-100552200	1	chr9:100554802-100556800
chr9:100551602-100552200	1	chr9:100556802-100557800
chr9:100554802-100556800	1	chr9:100556802-100557800
chr9:134250000-134270000	1	chr9:135460000-135540961
chr9:139387202-139439400	1	chr9:139441002-139474600
chr9:139387202-139439400	1	chr9:139489602-139506800
chr9:139387202-139439400	1	chr9:139508202-139524200
chr9:139387202-139439400	1	chr9:139923202-139932200
chr9:139441002-139474600	1	chr9:139489602-139506800
chr9:139441002-139474600	1	chr9:139508202-139524200
chr9:139441002-139474600	1	chr9:139923202-139932200
chr9:139489602-139506800	1	chr9:139508202-139524200
chr9:139489602-139506800	1	chr9:139923202-139932200
chr9:139508202-139524200	1	chr9:139923202-139932200
chr9:21974127-21976127	1	chr9:22071264-22073264
chr9:21974127-21976127	1	chr9:22072402-22073600
chr9:21974127-21976127	1	chr9:22075795-22077795
chr9:21974127-21976127	1	chr9:22093330-22095330
chr9:21974127-21976127	1	chr9:22096002-22099600
chr9:21974127-21976127	1	chr9:22101602-22110600
chr9:21974127-21976127	1	chr9:22110602-22120000
chr9:21974127-21976127	1	chr9:22123402-22125200
chr9:22071264-22073264	1	chr9:22072402-22073600
chr9:22071264-22073264	1	chr9:22075795-22077795
chr9:22071264-22073264	1	chr9:22093330-22095330
chr9:22071264-22073264	1	chr9:22096002-22099600
chr9:22071264-22073264	1	chr9:22101602-22110600
chr9:22071264-22073264	1	chr9:22110602-22120000
chr9:22071264-22073264	1	chr9:22123402-22125200
chr9:22072402-22073600	1	chr9:22075795-22077795
chr9:22072402-22073600	1	chr9:22093330-22095330
chr9:22072402-22073600	1	chr9:22096002-22099600
chr9:22072402-22073600	1	chr9:22101602-22110600
chr9:22072402-22073600	1	chr9:22110602-22120000
chr9:22072402-22073600	1	chr9:22123402-22125200
chr9:22075795-22077795	1	chr9:22093330-22095330
chr9:22075795-22077795	1	chr9:22096002-22099600
chr9:22075795-22077795	1	chr9:22101602-22110600
chr9:22075795-22077795	1	chr9:22110602-22120000
chr9:22075795-22077795	1	chr9:22123402-22125200
chr9:22093330-22095330	1	chr9:22096002-22099600
chr9:22093330-22095330	1	chr9:22101602-22110600
chr9:22093330-22095330	1	chr9:22110602-22120000
chr9:22093330-22095330	1	chr9:22123402-22125200
chr9:22096002-22099600	1	chr9:22101602-22110600
chr9:22096002-22099600	1	chr9:22110602-22120000
chr9:22096002-22099600	1	chr9:22123402-22125200
chr9:22101602-22110600	1	chr9:22110602-22120000
chr9:22101602-22110600	1	chr9:22123402-22125200
chr9:22110602-22120000	1	chr9:22123402-22125200
chrX:1732783-1734783	1	chrX:1732892-1734892
chrx:81728473-81728883	1	chrx:81841817-81842227
